date,sku,category,units_sold,order_value,channel,country,customer_segment,cost_per_unit,margin_pct,promo_flag,event,ad_spend,web_traffic,review_score,discontinued_flag,launch_date,discontinue_date,archetype
2023-06-22,Flagship Growth,Tech,71.0,8371.493549037812,website,US,Young Pro,80,0.32,0,,411.99788042379254,916.3408550517761,4.311052934381267,0,2021-01-01,,growth
2023-06-23,Flagship Growth,Tech,78.0,9626.28232329499,amazon,US,Young Pro,80,0.32,0,,438.57818537138786,1092.899290548352,4.153235499394012,0,2021-01-01,,growth
2023-06-24,Flagship Growth,Tech,99.0,12234.985538107456,amazon,US,Young Pro,80,0.32,0,,235.10737156322205,849.7727802463855,4.22278839534072,0,2021-01-01,,growth
2023-06-25,Flagship Growth,Tech,88.0,10341.852774845664,website,US,Young Pro,80,0.32,0,,317.59068845211783,917.8289218791034,4.146448060334164,0,2021-01-01,,growth
2023-06-26,Flagship Growth,Tech,71.0,8382.489227797014,website,US,Young Pro,80,0.32,0,,212.9595960742326,1105.913666614848,4.376872138221553,0,2021-01-01,,growth
2023-06-27,Flagship Growth,Tech,61.0,7869.652375213533,mobile,US,Family,80,0.32,0,,300.39460324372334,976.9774923922089,4.27264405218581,0,2021-01-01,,growth
2023-06-28,Flagship Growth,Tech,62.0,7314.4829799297295,website,US,Young Pro,80,0.32,0,,323.8910997892199,1004.5474897288649,4.339601072098947,0,2021-01-01,,growth
2023-06-29,Flagship Growth,Tech,57.0,7205.877927221942,website,US,Family,80,0.32,0,,372.44059364526333,887.5569082502517,4.413118856686751,0,2021-01-01,,growth
2023-06-30,Flagship Growth,Tech,86.0,10647.407110445985,amazon,US,Young Pro,80,0.32,0,,403.76261366495316,1041.1975397403462,4.312381195343779,0,2021-01-01,,growth
2023-07-01,Flagship Growth,Tech,86.0,10854.097741326923,website,US,Family,80,0.32,0,,195.74082386422134,1325.2116918584247,4.330314497543387,0,2021-01-01,,growth
2023-07-02,Flagship Growth,Tech,95.0,11220.532529219792,website,US,Young Pro,80,0.32,0,,136.65904103145988,1258.488469491495,4.39711920966749,0,2021-01-01,,growth
2023-07-03,Flagship Growth,Tech,58.0,7793.680253763401,website,US,Older Adult,80,0.32,0,,319.083577050222,969.975359126329,4.295494674069043,0,2021-01-01,,growth
2023-07-04,Flagship Growth,Tech,,7763.039413974252,website,US,Young Pro,80,0.32,0,,208.11003006281834,897.4138820882213,4.189268953622072,0,2021-01-01,,growth
2023-07-05,Flagship Growth,Tech,74.0,9339.354351672582,website,US,Family,80,0.32,0,,245.62827270858466,1185.7200154403915,4.329143716353211,0,2021-01-01,,growth
2023-07-06,Flagship Growth,Tech,59.0,8214.312715759988,amazon,US,Older Adult,80,0.32,0,,202.38154024403,1139.244788822934,3.9234425893461555,0,2021-01-01,,growth
2023-07-07,Flagship Growth,Tech,64.0,8057.477392023957,website,US,Family,80,0.32,0,,209.5964907541301,1135.7914605762842,4.206248417204749,0,2021-01-01,,growth
2023-07-08,Flagship Growth,Tech,78.0,9862.691936645759,website,US,Family,80,0.32,0,,299.89715785363927,763.0775658420685,4.423389325119189,0,2021-01-01,,growth
2023-07-09,Flagship Growth,Tech,83.0,10463.188495102277,website,US,Family,80,0.32,0,,272.10014193509085,1080.9878643140717,4.271558500376839,0,2021-01-01,,growth
2023-07-10,Flagship Growth,Tech,56.0,7550.930628445439,website,US,Older Adult,80,0.32,0,,366.3087113471331,975.8727660019474,4.468570129845094,0,2021-01-01,,growth
2023-07-11,Flagship Growth,Tech,73.0,8901.42459546587,website,US,Older Adult,80,0.32,1,holiday,261.8485628510778,737.0950109385516,4.155043735167674,0,2021-01-01,,growth
2023-07-12,Flagship Growth,Tech,70.0,8683.91258222476,amazon,US,Young Pro,80,0.32,0,,301.2484852949673,854.9645144449438,4.413099965245211,0,2021-01-01,,growth
2023-07-13,Flagship Growth,Tech,66.0,7776.2574507431455,website,US,Young Pro,80,0.32,0,,268.1317687063776,699.9863012070656,4.274385099482377,0,2021-01-01,,growth
2023-07-14,Flagship Growth,Tech,52.0,6276.470155144954,mobile,US,Young Pro,80,0.32,0,,268.15329979414,1285.2127793105963,4.24690086185001,0,2021-01-01,,growth
2023-07-15,Flagship Growth,Tech,93.0,11011.491881721262,website,US,Young Pro,80,0.32,0,,419.6237132081401,628.5922966217577,4.521333868081032,0,2021-01-01,,growth
2023-07-16,Flagship Growth,Tech,100.0,12156.166644753317,amazon,CA,Young Pro,80,0.32,0,,245.48101278837478,1088.737420088588,4.407685364627399,0,2021-01-01,,growth
2023-07-17,Flagship Growth,Tech,62.0,7309.608858233386,website,US,Young Pro,80,0.32,0,,167.45189367289268,1063.747653663897,4.306189754019166,0,2021-01-01,,growth
2023-07-18,Flagship Growth,Tech,72.0,8891.559531483537,amazon,US,Young Pro,80,0.32,0,,302.03925701523167,972.6782722920741,4.185619059265906,0,2021-01-01,,growth
2023-07-19,Flagship Growth,Tech,59.0,7133.119158699665,mobile,US,Young Pro,80,0.32,0,,290.98834168260805,1130.9103957893792,4.329402934226661,0,2021-01-01,,growth
2023-07-20,Flagship Growth,Tech,62.0,7325.942476111199,website,US,Young Pro,80,0.32,0,,242.16544702271148,1128.557436661624,4.418154070117088,0,2021-01-01,,growth
2023-07-21,Flagship Growth,Tech,69.0,8697.973620064724,website,US,Family,80,0.32,0,,355.7094977097413,1035.4467821070525,4.2696029869633865,0,2021-01-01,,growth
2023-07-22,Flagship Growth,Tech,77.0,9698.918693521715,website,US,Family,80,0.32,0,,322.13210502802383,910.3781977198266,4.230834382166867,0,2021-01-01,,growth
2023-07-23,Flagship Growth,Tech,82.0,9665.75205814795,website,US,Young Pro,80,0.32,0,,223.39737918146622,917.8973069917992,4.296885667230213,0,2021-01-01,,growth
2023-07-24,Flagship Growth,Tech,67.0,8237.614814110535,amazon,US,Young Pro,80,0.32,0,,154.8193286913267,1054.690142375976,3.965263624690503,0,2021-01-01,,growth
2023-07-25,Flagship Growth,Tech,46.0,6301.967655709015,mobile,US,Older Adult,80,0.32,0,,368.144286608614,1117.5903274606335,4.178284263413528,0,2021-01-01,,growth
2023-07-26,Flagship Growth,Tech,54.0,7251.940717118972,website,US,Older Adult,80,0.32,0,,201.23240826857347,981.5283798447708,4.266192410259303,0,2021-01-01,,growth
2023-07-27,Flagship Growth,Tech,55.0,7397.280464581348,website,US,Older Adult,80,0.32,0,,202.72321417158182,1114.566547656017,4.341055780655064,0,2021-01-01,,growth
2023-07-28,Flagship Growth,Tech,65.0,7897.356460333111,mobile,US,Young Pro,80,0.32,0,,358.0737154639424,1047.9501181470687,4.577133142837846,0,2021-01-01,,growth
2023-07-29,Flagship Growth,Tech,73.0,9198.639301858439,website,US,Family,80,0.32,0,,155.3135584029603,1305.5894838465251,4.25020744193875,0,2021-01-01,,growth
2023-07-30,Flagship Growth,Tech,67.0,8136.132579164485,mobile,US,Young Pro,80,0.32,0,,289.2007551169284,1022.1076173782421,4.551020693773665,0,2021-01-01,,growth
2023-07-31,Flagship Growth,Tech,65.0,7680.365007433958,website,US,Young Pro,80,0.32,0,,271.24409416993944,992.3034210826362,4.417771202452796,0,2021-01-01,,growth
2023-08-01,Flagship Growth,Tech,52.0,6723.606760722322,mobile,US,Family,80,0.32,0,,269.77196118468675,1176.565041865611,4.384981968861732,0,2021-01-01,,growth
2023-08-02,Flagship Growth,Tech,46.0,6199.520079313915,website,US,Older Adult,80,0.32,0,,270.7746178807687,1191.1253266313374,4.444012847223746,0,2021-01-01,,growth
2023-08-03,Flagship Growth,Tech,70.0,9081.003976857437,amazon,CA,Family,80,0.32,0,,278.5245668297472,842.8085378493915,4.432021685813332,0,2021-01-01,,growth
2023-08-04,Flagship Growth,Tech,62.0,7285.508231252834,website,US,Young Pro,80,0.32,0,,256.4312593306119,912.8770204699379,4.140983843265388,0,2021-01-01,,growth
2023-08-05,Flagship Growth,Tech,74.0,8700.347384986155,website,US,Young Pro,80,0.32,0,,169.44079768276728,854.6294845831558,4.168211332690751,0,2021-01-01,,growth
2023-08-06,Flagship Growth,Tech,64.0,8104.390769400023,website,US,Family,80,0.32,0,,161.64907500240844,1102.1390808385693,4.497401825277589,0,2021-01-01,,growth
2023-08-07,Flagship Growth,Tech,59.0,7758.795235167837,amazon,US,Family,80,0.32,0,,341.4662055636545,1046.360130134517,4.10145240536214,0,2021-01-01,,growth
2023-08-08,Flagship Growth,Tech,75.0,8854.595746412144,website,US,Young Pro,80,0.32,0,,138.84126808022734,1100.870933998374,4.376042563002144,0,2021-01-01,,growth
2023-08-09,Flagship Growth,Tech,69.0,8149.4031285112105,website,US,Young Pro,80,0.32,0,,218.6640267067392,1075.239603392519,4.395598979960358,0,2021-01-01,,growth
2023-08-10,Flagship Growth,Tech,46.0,6060.045391940001,website,CA,Older Adult,80,0.32,0,,352.81882096860835,811.3428394661476,4.315959377763104,0,2021-01-01,,growth
2023-08-11,Flagship Growth,Tech,62.0,7840.297957008444,website,US,Family,80,0.32,0,,328.95102926304037,1027.7677912961553,4.4280167580432375,0,2021-01-01,,growth
2023-08-12,Flagship Growth,Tech,67.0,7692.777491898883,website,CA,Young Pro,80,0.32,0,,308.4862538800211,946.6381978812975,3.99333588268391,0,2021-01-01,,growth
2023-08-13,Flagship Growth,Tech,84.0,9901.762107431063,website,US,Young Pro,80,0.32,0,,271.5309017224152,890.2118609442609,4.298201138788118,0,2021-01-01,,growth
2023-08-14,Flagship Growth,Tech,62.0,7803.547686981429,website,US,Family,80,0.32,0,,216.82890275741903,937.8503172457192,4.192580147228022,0,2021-01-01,,growth
2023-08-15,Flagship Growth,Tech,52.0,6136.111314851391,website,US,Young Pro,80,0.32,0,,163.80792298701695,1100.2213247843097,4.350909784843104,0,2021-01-01,,growth
2023-08-16,Flagship Growth,Tech,49.0,6553.065737101393,website,US,Older Adult,80,0.32,0,,395.24072974432215,1007.2047368866389,4.05773251464539,0,2021-01-01,,growth
2023-08-17,Flagship Growth,Tech,,6018.812591634663,website,US,Young Pro,80,0.32,0,,230.1622901910689,686.4071561387889,4.356771596955514,0,2021-01-01,,growth
2023-08-18,Flagship Growth,Tech,72.0,8464.033432863667,website,US,Young Pro,80,0.32,0,,205.7438548991737,1112.916873485808,4.161308457875809,0,2021-01-01,,growth
2023-08-19,Flagship Growth,Tech,65.0,8750.011204618613,website,US,Older Adult,80,0.32,0,,335.97554619117875,957.8547843202474,4.38562431798799,0,2021-01-01,,growth
2023-08-20,Flagship Growth,Tech,72.0,9049.464938038913,website,US,Family,80,0.32,0,,164.58470719059386,1218.4841743416916,4.122411716855364,0,2021-01-01,,growth
2023-08-21,Flagship Growth,Tech,64.0,7534.578558552137,website,US,Young Pro,80,0.32,0,,212.69907582159152,817.2766041778295,4.234310740385284,0,2021-01-01,,growth
2023-08-22,Flagship Growth,Tech,74.0,9224.596818464353,amazon,US,Young Pro,80,0.32,0,,102.12860271448538,1082.1529595467541,4.656288904084297,0,2021-01-01,,growth
2023-08-23,Flagship Growth,Tech,57.0,6559.726709016354,website,CA,Young Pro,80,0.32,0,,205.73990254703403,949.6744149688917,4.108411230432345,0,2021-01-01,,growth
2023-08-24,Flagship Growth,Tech,50.0,7010.447017778412,amazon,US,Older Adult,80,0.32,0,,162.68646185357363,977.4266845531791,4.274621555560071,0,2021-01-01,,growth
2023-08-25,Flagship Growth,Tech,70.0,8699.023304433658,amazon,US,Young Pro,80,0.32,0,,277.0447106623141,854.4937588921783,4.500474889582381,0,2021-01-01,,growth
2023-08-26,Flagship Growth,Tech,61.0,7387.3577518532875,mobile,US,Young Pro,80,0.32,0,,265.99784057527376,809.3697308686711,4.413947133748864,0,2021-01-01,,growth
2023-08-27,Flagship Growth,Tech,74.0,8690.327391633062,website,US,Young Pro,80,0.32,0,,251.1862828822641,1034.4333222431317,4.1106640735682545,0,2021-01-01,,growth
2023-08-28,Flagship Growth,Tech,68.0,7999.955558637521,website,US,Young Pro,80,0.32,0,,249.80425298216505,774.4825290837802,4.1997222414844995,0,2021-01-01,,growth
2023-08-29,Flagship Growth,Tech,53.0,7105.917010972468,website,US,Older Adult,80,0.32,0,,185.97610596437113,887.4050454634016,4.183692976883453,0,2021-01-01,,growth
2023-08-30,Flagship Growth,Tech,41.0,5508.378150048501,website,US,Older Adult,80,0.32,0,,202.6947472541969,879.0421389985502,4.28687877130108,0,2021-01-01,,growth
2023-08-31,Flagship Growth,Tech,44.0,5916.200702234472,website,US,Older Adult,80,0.32,0,,238.88861970820224,684.61764970648,4.327298613430031,0,2021-01-01,,growth
2023-09-01,Flagship Growth,Tech,57.0,7192.76234238581,website,US,Family,80,0.32,0,,300.81829072214,838.2496108226883,4.321724799376446,0,2021-01-01,,growth
2023-09-02,Flagship Growth,Tech,77.0,9764.726199224708,website,US,Family,80,0.32,0,,245.0053825652057,1040.3816007359796,4.570295359515712,0,2021-01-01,,growth
2023-09-03,Flagship Growth,Tech,70.0,8815.600343270033,website,US,Family,80,0.32,0,,232.3806844039746,1020.9554223216289,4.221764297593629,0,2021-01-01,,growth
2023-09-04,Flagship Growth,Tech,59.0,6966.262286778383,website,US,Young Pro,80,0.32,0,,242.5791648455604,904.5601947801846,4.380702913234114,0,2021-01-01,,growth
2023-09-05,Flagship Growth,Tech,62.0,7818.734098081471,website,US,Family,80,0.32,0,,273.76488254174456,847.802874582521,4.289870239442632,0,2021-01-01,,growth
2023-09-06,Flagship Growth,Tech,60.0,7081.796903628944,website,US,Young Pro,80,0.32,0,,219.83524761417857,1004.0024000150777,4.3627280673716875,0,2021-01-01,,growth
2023-09-07,Flagship Growth,Tech,61.0,8051.87973682478,amazon,US,Family,80,0.32,0,,127.11550916886974,1010.3958552508715,4.288537590025336,0,2021-01-01,,growth
2023-09-08,Flagship Growth,Tech,55.0,6460.663381422808,website,US,Young Pro,80,0.32,0,,241.25922439287666,977.3368429860084,4.1233079473580565,0,2021-01-01,,growth
2023-09-09,Flagship Growth,Tech,73.0,8594.3743376934,website,US,Young Pro,80,0.32,0,,192.44484224217814,1158.9289186459193,4.235741007119104,0,2021-01-01,,growth
2023-09-10,Flagship Growth,Tech,61.0,7386.946691379087,mobile,US,Young Pro,80,0.32,0,,224.45183788907423,684.4680979252739,4.411153040161731,0,2021-01-01,,growth
2023-09-11,Flagship Growth,Tech,56.0,6785.938134576263,mobile,US,Young Pro,80,0.32,0,,262.389643093102,1268.921351616882,4.4443154563573515,0,2021-01-01,,growth
2023-09-12,Flagship Growth,Tech,55.0,6477.442596904753,website,US,Young Pro,80,0.32,0,,336.67066951007143,993.0932035181266,4.252965521536725,0,2021-01-01,,growth
2023-09-13,Flagship Growth,Tech,57.0,6708.264868779251,website,US,Young Pro,80,0.32,0,,313.51077561961864,702.6713608403038,4.217764372476874,0,2021-01-01,,growth
2023-09-14,Flagship Growth,Tech,42.0,5661.335195794302,website,US,Older Adult,80,0.32,0,,61.106895876955605,762.7467341950336,4.452035468098955,0,2021-01-01,,growth
2023-09-15,Flagship Growth,Tech,56.0,6620.166115289054,website,US,Young Pro,80,0.32,0,,197.1638510970425,930.8563452401336,4.442332124961567,0,2021-01-01,,growth
2023-09-16,Flagship Growth,Tech,86.0,10175.377488753973,website,US,Young Pro,80,0.32,0,,122.48077580205349,1112.1241257894337,4.485295729307424,0,2021-01-01,,growth
2023-09-17,Flagship Growth,Tech,51.0,6982.956810861225,mobile,US,Older Adult,80,0.32,0,,325.4437196634883,956.3923547033567,4.149619534057397,0,2021-01-01,,growth
2023-09-18,Flagship Growth,Tech,60.0,7269.621866256684,mobile,US,Young Pro,80,0.32,0,,268.72112408948044,857.6834486212713,4.437224279009621,0,2021-01-01,,growth
2023-09-19,Flagship Growth,Tech,65.0,8567.174417436563,amazon,US,Family,80,0.32,0,,154.8672016240332,715.713697489522,4.214411090804099,0,2021-01-01,,growth
2023-09-20,Flagship Growth,Tech,60.0,7460.001422034937,amazon,US,Young Pro,80,0.32,0,,209.65563298845362,908.2380791765411,4.525406418489649,0,2021-01-01,,growth
2023-09-21,Flagship Growth,Tech,56.0,7414.229388000666,amazon,US,Family,80,0.32,0,,186.26456247143003,781.6749042087612,4.439915336420323,0,2021-01-01,,growth
2023-09-22,Flagship Growth,Tech,67.0,7935.370772734474,website,US,Young Pro,80,0.32,0,,263.5623778372816,657.6425409841119,4.536307140479867,0,2021-01-01,,growth
2023-09-23,Flagship Growth,Tech,67.0,8088.414572514494,mobile,US,Young Pro,80,0.32,0,,203.03246609549302,730.8694398990249,4.255714500453733,0,2021-01-01,,growth
2023-09-24,Flagship Growth,Tech,79.0,9961.48202294454,website,US,Family,80,0.32,0,,247.23719603200226,899.9337053511337,4.28434709276505,0,2021-01-01,,growth
2023-09-25,Flagship Growth,Tech,55.0,6499.711630796552,website,US,Young Pro,80,0.32,0,,255.46059778275728,663.8564637371894,4.425044419791535,0,2021-01-01,,growth
2023-09-26,Flagship Growth,Tech,45.0,6034.501306489258,website,US,Older Adult,80,0.32,0,,181.46876493234805,984.9884989184385,4.193431876372983,0,2021-01-01,,growth
2023-09-27,Flagship Growth,Tech,59.0,6914.991680883723,website,US,Young Pro,80,0.32,0,,181.02631076904584,826.4048039017936,4.011380752128508,0,2021-01-01,,growth
2023-09-28,Flagship Growth,Tech,47.0,6327.660360210838,website,US,Older Adult,80,0.32,0,,177.99819201162143,891.8384601945712,4.3914082323554595,0,2021-01-01,,growth
2023-09-29,Flagship Growth,Tech,52.0,6255.100913999966,mobile,US,Young Pro,80,0.32,0,,204.45767984774884,1008.450929289756,4.076508226078536,0,2021-01-01,,growth
2023-09-30,Flagship Growth,Tech,87.0,10759.42739211367,amazon,US,Young Pro,80,0.32,0,,270.1765266316646,912.6786377537244,4.2575439698774895,0,2021-01-01,,growth
2023-10-01,Flagship Growth,Tech,73.0,8614.205365863314,website,US,Young Pro,80,0.32,0,,148.5779238961033,846.041119980576,4.351195623176824,0,2021-01-01,,growth
2023-10-02,Flagship Growth,Tech,46.0,5541.1128547181315,mobile,US,Young Pro,80,0.32,0,,110.38008126044105,1015.320186459491,4.146404310820912,0,2021-01-01,,growth
2023-10-03,Flagship Growth,Tech,61.0,8036.638409325735,amazon,US,Family,80,0.32,0,,289.6904065455397,671.6736364158135,4.193725467848898,0,2021-01-01,,growth
2023-10-04,Flagship Growth,Tech,59.0,6818.699077850309,website,CA,Young Pro,80,0.32,0,,319.602957074036,896.8761553698195,4.32015060682083,0,2021-01-01,,growth
2023-10-05,Flagship Growth,Tech,40.0,5497.603054932911,mobile,US,Older Adult,80,0.32,0,,322.3459614272999,729.0788534391729,4.339083655504012,0,2021-01-01,,growth
2023-10-06,Flagship Growth,Tech,64.0,7527.834382967591,website,US,Young Pro,80,0.32,0,,272.3671882036938,668.109224379816,4.189525199394159,0,2021-01-01,,growth
2023-10-07,Flagship Growth,Tech,79.0,9285.787255919267,website,US,Young Pro,80,0.32,0,,231.9971329618589,1113.4822920103302,4.155184604628965,0,2021-01-01,,growth
2023-10-08,Flagship Growth,Tech,73.0,9661.83646673399,amazon,US,Family,80,0.32,0,,268.1900602449915,900.3738436012179,4.423587308732213,0,2021-01-01,,growth
2023-10-09,Flagship Growth,Tech,60.0,7063.335816205025,website,US,Young Pro,80,0.32,0,,228.36909160235078,720.0602175656775,4.231962031452256,0,2021-01-01,,growth
2023-10-10,Flagship Growth,Tech,55.0,6647.699069218323,mobile,US,Young Pro,80,0.32,0,,305.0025080250085,972.1294072722885,4.315691430914173,0,2021-01-01,,growth
2023-10-11,Flagship Growth,Tech,37.0,4966.373797475004,website,US,Older Adult,80,0.32,0,,136.36003080490508,914.5679161699346,4.240513606611579,0,2021-01-01,,growth
2023-10-12,Flagship Growth,Tech,58.0,6829.113100386827,website,US,Young Pro,80,0.32,0,,155.50008073727363,792.8279322310675,4.2409149597310565,0,2021-01-01,,growth
2023-10-13,Flagship Growth,Tech,51.0,6850.418181661764,website,US,Older Adult,80,0.32,0,,301.74233720314464,754.1971651500064,4.2761562986970905,0,2021-01-01,,growth
2023-10-14,Flagship Growth,Tech,80.0,9883.899260490825,amazon,US,Young Pro,80,0.32,0,,188.27302427815445,1130.043648364508,4.207823639388104,0,2021-01-01,,growth
2023-10-15,Flagship Growth,Tech,,,website,US,Young Pro,80,0.32,0,|missing,300.35055231200215,915.7519551989808,4.520188484074232,0,2021-01-01,,growth
2023-10-16,Flagship Growth,Tech,61.0,7204.890082645382,website,US,Young Pro,80,0.32,0,,208.3375396266812,706.2106626613564,4.398004674168635,0,2021-01-01,,growth
2023-10-17,Flagship Growth,Tech,63.0,7426.15738267887,website,US,Young Pro,80,0.32,0,,339.792403098366,764.2224765468695,4.297093454579678,0,2021-01-01,,growth
2023-10-18,Flagship Growth,Tech,60.0,7587.459515887013,website,US,Family,80,0.32,0,,272.2126436916883,779.2775061728737,4.428509256261379,0,2021-01-01,,growth
2023-10-19,Flagship Growth,Tech,59.0,6814.95008689309,website,CA,Young Pro,80,0.32,0,,222.22587977538745,789.5035152154867,4.292594031988287,0,2021-01-01,,growth
