ds,yhat,yhat_lower,yhat_upper,sku,type
2022-05-22,52.12305737145391,41.90194303058375,62.90950489168892,Classic Seasonal,forecast
2022-05-23,47.3529890460286,36.148291702737744,57.5585180309437,Classic Seasonal,forecast
2022-05-24,46.051634472724366,35.673601893317546,56.749372004168464,Classic Seasonal,forecast
2022-05-25,45.18135145714372,35.215424699500275,55.233548615125926,Classic Seasonal,forecast
2022-05-26,44.570413028149545,33.21576493243866,54.14675576456629,Classic Seasonal,forecast
2022-05-27,44.68516944167607,34.16521338169524,55.645667649459966,Classic Seasonal,forecast
2022-05-28,49.40069266871352,39.09246347633211,60.767479108042004,Classic Seasonal,forecast
2022-05-29,48.32660374197902,38.023998741151395,58.55857547556218,Classic Seasonal,forecast
2022-05-30,43.5159596160892,31.790655640061146,54.12598759549741,Classic Seasonal,forecast
2022-05-31,42.17192795223094,30.971157332005404,53.3367467045162,Classic Seasonal,forecast
2022-06-01,41.258443355920924,31.250699137811136,52.23908509733387,Classic Seasonal,forecast
2022-06-02,40.60549695351534,30.091691899405667,51.233459870902756,Classic Seasonal,forecast
2022-06-03,40.68122962875021,30.63251734090047,50.57603036129795,Classic Seasonal,forecast
2022-06-04,45.36250511477323,33.228549786160215,56.02890015411207,Classic Seasonal,forecast
2022-06-05,44.2606657246877,34.39034363609361,54.57311321880362,Classic Seasonal,forecast
2022-06-06,39.430349781159585,29.207189915841106,50.05610865761797,Classic Seasonal,forecast
2022-06-07,38.07610146997744,27.849064733033053,48.97016168889949,Classic Seasonal,forecast
2022-06-08,37.16296882775236,27.056424299428517,46.86258382080194,Classic Seasonal,forecast
2022-06-09,36.52174367731355,25.79593496775806,46.917154302597716,Classic Seasonal,forecast
2022-06-10,36.62101549754504,26.736654302684414,47.66954022002434,Classic Seasonal,forecast
2022-06-11,41.3377167437304,30.499121791360164,51.558799590931194,Classic Seasonal,forecast
2022-06-12,40.28286334659647,28.905848962555236,51.22573737872916,Classic Seasonal,forecast
2022-06-13,35.510369990296155,24.556411179660273,46.56245432990752,Classic Seasonal,forecast
2022-06-14,34.22367101270914,23.945465477348378,45.04670284842699,Classic Seasonal,forecast
2022-06-15,33.38634233351946,22.694335929176624,43.086679447171065,Classic Seasonal,forecast
2022-06-16,32.82737750598061,22.137858762703377,43.55881741245161,Classic Seasonal,forecast
2022-06-17,33.0132887734043,22.989360586038526,42.84723868727125,Classic Seasonal,forecast
2022-06-18,37.81870918798622,27.02988109683045,48.13259313115017,Classic Seasonal,forecast
2022-06-19,36.85219775676052,26.39571535689134,47.195214333501774,Classic Seasonal,forecast
2022-06-20,32.165125202519704,21.780365736047766,42.87937013822625,Classic Seasonal,forecast
2022-06-21,30.95836898660499,20.29331827413793,41.75101403360757,Classic Seasonal,forecast
2022-06-22,30.19301068710017,19.759499794859206,40.80682257636605,Classic Seasonal,forecast
2022-06-23,29.695686475971023,19.323991145141036,40.228073992264314,Classic Seasonal,forecast
2022-06-24,29.930759255596296,18.907356404367544,40.30259531074434,Classic Seasonal,forecast
2022-06-25,34.770986298204114,23.466562485983367,45.07649105844851,Classic Seasonal,forecast
2022-06-26,33.82338231413205,23.374647034824857,43.95685886012915,Classic Seasonal,forecast
2022-06-27,29.138153736672443,19.18780170532887,39.61683804503612,Classic Seasonal,forecast
2022-06-28,27.915431366223032,17.70291982409854,38.074219481416115,Classic Seasonal,forecast
2022-06-29,27.11599330441045,16.809589898915437,37.71899480777396,Classic Seasonal,forecast
2022-06-30,26.566628136944495,16.79653356914999,36.686437987417705,Classic Seasonal,forecast
2022-07-01,26.732306542262453,16.381961829157856,37.6288195329854,Classic Seasonal,forecast
2022-07-02,31.486835198732578,21.479365321021714,42.60635907266884,Classic Seasonal,forecast
2022-07-03,30.438693356390388,19.743226714314062,40.42071806350723,Classic Seasonal,forecast
2022-07-04,25.639928696727267,14.89158872117871,36.00817299853977,Classic Seasonal,forecast
2022-07-05,24.292840827908265,13.78553894645597,34.86584313737261,Classic Seasonal,forecast
2022-07-06,23.360645880110408,13.556236680459783,33.82397849286198,Classic Seasonal,forecast
2022-07-07,22.6727739746548,12.859533622062417,32.77508970509289,Classic Seasonal,forecast
2022-07-08,22.696969781342528,11.518954160476463,33.22627379320099,Classic Seasonal,forecast
2022-07-09,27.309872231960217,16.38049508714941,37.25331040735992,Classic Seasonal,forecast
2022-07-10,26.122776039272743,15.079271142746874,36.286759143155464,Classic Seasonal,forecast
2022-07-11,21.190453943978735,10.784855100968672,31.842188557349655,Classic Seasonal,forecast
2022-07-12,19.717770278824787,9.297668671679975,30.36489409283898,Classic Seasonal,forecast
2022-07-13,18.670281429069668,8.7680925106311,29.561466672217836,Classic Seasonal,forecast
2022-07-14,17.87947688201517,7.973316927767001,27.697525932999074,Classic Seasonal,forecast
2022-07-15,17.81483274513247,7.389019632383812,28.892024953147285,Classic Seasonal,forecast
2022-07-16,22.35435515787968,11.183908500907265,32.35617118612819,Classic Seasonal,forecast
2022-07-17,21.110317255892983,10.675148388878307,31.58396077100088,Classic Seasonal,forecast
2022-07-18,16.13806923478804,4.834732494668504,26.3869123622561,Classic Seasonal,forecast
2022-07-19,14.642652332997752,4.00125085028824,25.414562278052124,Classic Seasonal,forecast
2022-07-20,13.589412132927288,3.409186953931789,23.97976415496915,Classic Seasonal,forecast
2022-07-21,12.809264295554847,1.948520357299029,23.357752346000087,Classic Seasonal,forecast
2022-07-22,12.770783650215293,3.1570803789663775,23.23085792177283,Classic Seasonal,forecast
2022-07-23,17.35079275889109,7.62600269736205,28.324610825656514,Classic Seasonal,forecast
2022-07-24,16.16015200068773,5.420328310302689,26.484501505556644,Classic Seasonal,forecast
2022-07-25,11.252628862198506,0.9102732411893132,22.40628434968015,Classic Seasonal,forecast
2022-07-26,9.831575193964191,-0.15139655838220023,20.779555656643595,Classic Seasonal,forecast
2022-07-27,8.860605652350436,-0.7057183606700606,18.294608666118606,Classic Seasonal,forecast
2022-07-28,8.168928206821139,-2.1635661780269437,19.14035635553726,Classic Seasonal,forecast
2022-07-29,8.223495418359565,-1.9465855151706815,18.342449846290837,Classic Seasonal,forecast
2022-07-30,12.899650484685065,1.8361770162369002,23.60310724521681,Classic Seasonal,forecast
2022-08-01,6.998166330783018,-3.91431720849172,18.084590662057817,Classic Seasonal,forecast
2022-08-02,5.675816062649606,-4.030253738849043,15.903385722627746,Classic Seasonal,forecast
2022-08-03,4.803041376070542,-6.371956974475576,15.313424186225513,Classic Seasonal,forecast
2022-08-04,4.208859727175778,-7.210306277737703,15.369096642120251,Classic Seasonal,forecast
2022-08-05,4.360331043750467,-5.788991203906885,14.99910220938671,Classic Seasonal,forecast
2022-08-06,9.133189541975671,-0.948672922116849,19.803114354369388,Classic Seasonal,forecast
2022-08-07,8.137658856183688,-2.457159680768619,18.54026481064276,Classic Seasonal,forecast
2022-08-08,3.4273273022440947,-6.265953728840972,13.713799416499027,Classic Seasonal,forecast
2022-08-09,2.205811826759369,-8.22147428670128,13.528411226325455,Classic Seasonal,forecast
2022-08-10,1.4374043195099233,-8.58738479303194,12.206597370051284,Classic Seasonal,forecast
2022-08-11,0.9523522831507982,-9.18495960356559,11.82332210999908,Classic Seasonal,forecast
2022-08-12,1.2189443023595388,-9.534784391030353,11.379105256948474,Classic Seasonal,forecast
2022-08-13,6.114076613927772,-4.707583378300684,16.186143522843395,Classic Seasonal,forecast
2022-08-14,5.249003664093806,-5.375933131890996,15.173016827155305,Classic Seasonal,forecast
2022-08-15,0.6781518141675207,-9.667249733813218,11.395937866657654,Classic Seasonal,forecast
2022-08-16,-0.3942729817135202,-10.48520743096281,9.769974929432271,Classic Seasonal,forecast
2022-08-17,-1.0036877199526835,-12.411754549977651,9.373682849611574,Classic Seasonal,forecast
2022-08-18,-1.319891204441138,-11.641030610038046,9.384122625560407,Classic Seasonal,forecast
2022-08-19,-0.87500714288214,-11.051307293073942,10.291292471642375,Classic Seasonal,forecast
2022-08-20,4.207066112639666,-6.228207081079682,14.23470984227933,Classic Seasonal,forecast
2022-08-21,3.5364029740156155,-7.014959013268031,13.967202400027798,Classic Seasonal,forecast
2022-08-22,-0.8341251793670068,-11.874045708653282,9.97466926854929,Classic Seasonal,forecast
2022-08-23,-1.7022181377521726,-11.570887317365191,8.489071946808721,Classic Seasonal,forecast
2022-08-24,-2.105511944167887,-12.198436993061105,8.968558896979477,Classic Seasonal,forecast
2022-08-25,-2.21628787687386,-12.480329526573964,8.051561697552705,Classic Seasonal,forecast
2022-08-26,-1.5693545436761376,-12.491870195345776,8.842574478074178,Classic Seasonal,forecast
2022-08-27,3.70857282557375,-6.418852349044903,13.897064999519785,Classic Seasonal,forecast
2022-08-28,3.224697654124725,-6.793687718392579,14.629481131553257,Classic Seasonal,forecast
2022-08-29,-0.9709508082144858,-11.815989681422696,9.08230352051785,Classic Seasonal,forecast
2022-08-30,-1.678800083840084,-12.07286445644494,8.902183439918367,Classic Seasonal,forecast
2022-08-31,-1.9390141214196852,-12.380155602670369,9.323136252348913,Classic Seasonal,forecast
2022-09-01,-1.9261196969294652,-12.092266956948233,8.604598135296229,Classic Seasonal,forecast
2022-09-02,-1.1768114841060928,-12.19196149222648,9.549725334173718,Classic Seasonal,forecast
2022-09-03,4.180737511194227,-5.79095015252578,15.434922599394765,Classic Seasonal,forecast
2022-09-04,3.752759518672928,-6.246629768877743,14.15521022498532,Classic Seasonal,forecast
2022-09-05,-0.41115523151866284,-10.78762578348659,10.118307472866448,Classic Seasonal,forecast
2022-09-06,-1.1113100015437034,-11.45364207299942,8.470670345019364,Classic Seasonal,forecast
2022-09-07,-1.3871659557133,-11.460902182262986,9.115534914156976,Classic Seasonal,forecast
2022-09-08,-1.4119700942171391,-12.741861306992083,9.265634037471226,Classic Seasonal,forecast
2022-09-09,-0.7205790546453201,-11.491039261526831,9.411098265474058,Classic Seasonal,forecast
2022-09-10,4.56119463330732,-5.91696111437382,15.332033904687949,Classic Seasonal,forecast
2022-09-11,4.042413829776116,-6.321336926566292,14.92263168846785,Classic Seasonal,forecast
2022-09-12,-0.2240980486184796,-10.81294431716589,10.213259189025546,Classic Seasonal,forecast
2022-09-13,-1.035089788947051,-11.368983651619118,9.002245230752363,Classic Seasonal,forecast
2022-09-14,-1.4262396303023372,-11.950460624025833,8.558361145565263,Classic Seasonal,forecast
2022-09-15,-1.5668851100633638,-11.779648377810338,9.22213663034985,Classic Seasonal,forecast
2022-09-16,-0.9879550234227956,-12.55668645991822,9.80228748721859,Classic Seasonal,forecast
2022-09-17,4.1885729988165075,-6.086573150118371,15.012263258877097,Classic Seasonal,forecast
2022-09-18,3.5753925286927135,-6.792017176428047,14.084360948142297,Classic Seasonal,forecast
2022-09-19,-0.7713543423242513,-11.348085505909554,9.646851066987193,Classic Seasonal,forecast
2022-09-20,-1.6455109348585744,-12.227251240792027,8.355605303881743,Classic Seasonal,forecast
2022-09-21,-2.08035456571028,-13.045676773854558,8.932610490739126,Classic Seasonal,forecast
2022-09-22,-2.243404961838422,-11.60800369721122,8.130938247290874,Classic Seasonal,forecast
2022-09-23,-1.6644194042250398,-11.250580320494317,9.067981670090326,Classic Seasonal,forecast
2022-09-24,3.5351041081266175,-6.451075259032644,14.01187667766453,Classic Seasonal,forecast
2022-09-25,2.9676206491175456,-7.863613600326993,13.389937626101469,Classic Seasonal,forecast
2022-09-26,-1.311690020872593,-11.904955956153424,8.976072420731246,Classic Seasonal,forecast
2022-09-27,-2.0983419198173117,-12.378374165484708,7.860994786536854,Classic Seasonal,forecast
2022-09-28,-2.4279547759096047,-13.180379616178298,8.172490556618893,Classic Seasonal,forecast
2022-09-29,-2.471005209919632,-13.340838854805023,7.592504156080439,Classic Seasonal,forecast
2022-09-30,-1.760745289016512,-13.23644945667572,8.696087979127455,Classic Seasonal,forecast
2022-10-01,3.577388446093938,-7.32968608576832,13.965482619381453,Classic Seasonal,forecast
2022-10-02,3.1515780956642274,-7.625206967868416,13.17999396834296,Classic Seasonal,forecast
2022-10-03,-0.98748232392402,-11.003816252212387,10.227933743146197,Classic Seasonal,forecast
2022-10-04,-1.6398746096848242,-11.9781277286296,8.349810064675875,Classic Seasonal,forecast
2022-10-05,-1.8457320859289617,-12.453673294892528,8.819867988115687,Classic Seasonal,forecast
2022-10-06,-1.779852905976668,-12.5901741486543,8.104212160245734,Classic Seasonal,forecast
2022-10-07,-0.9794830047739502,-11.145572932088143,10.113913557030571,Classic Seasonal,forecast
2022-10-08,4.426404243474892,-5.477183775991882,15.093610470472028,Classic Seasonal,forecast
2022-10-09,4.043030429003586,-6.438229302911529,14.30756838240358,Classic Seasonal,forecast
2022-10-10,-0.08118904185226938,-10.745826743985816,10.311739388333693,Classic Seasonal,forecast
2022-10-11,-0.747844120687752,-11.445427196392528,9.546547722355506,Classic Seasonal,forecast
2022-10-12,-0.9977371799323969,-11.840541984915735,9.003629009667412,Classic Seasonal,forecast
2022-10-13,-1.005449937972319,-10.886433201225426,9.199616476303776,Classic Seasonal,forecast
2022-10-14,-0.30710408929446587,-10.603336996997964,10.241036530794212,Classic Seasonal,forecast
2022-10-15,4.9703561765252715,-5.3734184551684265,15.460046687330157,Classic Seasonal,forecast
2022-10-16,4.4350580963507795,-5.484559837871776,14.807739945467414,Classic Seasonal,forecast
2022-10-17,0.13914536021428248,-10.851334025650752,10.669293315348675,Classic Seasonal,forecast
2022-10-18,-0.7144992325358999,-11.070095184777069,9.852554601708016,Classic Seasonal,forecast
2022-10-19,-1.1615616521527237,-10.765498120704807,9.329512208578295,Classic Seasonal,forecast
2022-10-20,-1.370984664766354,-11.677730512474922,8.79948699577405,Classic Seasonal,forecast
2022-10-21,-0.872866877821636,-11.634795191677252,9.92781653362603,Classic Seasonal,forecast
2022-10-22,4.212102511885323,-7.114982937374496,14.650609592229316,Classic Seasonal,forecast
2022-10-23,3.498375539599497,-7.372468602556558,12.91174370263704,Classic Seasonal,forecast
2022-10-24,-0.9556771927172605,-11.648838596290172,9.62038054316853,Classic Seasonal,forecast
2022-10-25,-1.9412126434117312,-11.55037966222549,8.615457137462226,Classic Seasonal,forecast
2022-10-26,-2.4883884861800603,-13.221037419825485,7.466210288908796,Classic Seasonal,forecast
2022-10-27,-2.7612083325085663,-13.42634402582612,7.028058111190535,Classic Seasonal,forecast
2022-10-28,-2.285565481002191,-12.770341160815361,8.685771582000243,Classic Seasonal,forecast
2022-10-29,2.8211942576028726,-6.705587840243591,12.93204643974324,Classic Seasonal,forecast
2022-10-30,2.175896665839513,-8.229596989564817,13.662416047231801,Classic Seasonal,forecast
2022-10-31,-2.161767674079094,-12.218938100369662,9.078322170662785,Classic Seasonal,forecast
2022-11-01,-2.982747424050256,-13.257453497168918,7.005784404789921,Classic Seasonal,forecast
2022-11-02,-3.318133408704437,-14.11487966134022,7.232515465880091,Classic Seasonal,forecast
2022-11-03,-3.3340042501215876,-14.131346980280057,6.4977272197190805,Classic Seasonal,forecast
2022-11-04,-2.559440764341833,-12.604318918919766,8.75243745588091,Classic Seasonal,forecast
2022-11-05,2.8839699413361615,-7.119561637751973,13.591668390812801,Classic Seasonal,forecast
2022-11-06,2.6078454849981725,-8.280043736228548,12.667009392613584,Classic Seasonal,forecast
2022-11-07,-1.334185456666983,-11.563600147114856,9.17469647227854,Classic Seasonal,forecast
2022-11-08,-1.73985054725107,-12.763508862262901,9.774534292471008,Classic Seasonal,forecast
2022-11-09,-1.6475799055770572,-12.422154313342174,9.138288122088726,Classic Seasonal,forecast
2022-11-10,-1.2311787142429118,-12.542826990293463,9.390584019402011,Classic Seasonal,forecast
2022-11-11,-0.02765677563400004,-11.095976932874384,10.1416862924312,Classic Seasonal,forecast
2022-11-12,5.833459280250182,-4.828019749705832,16.07256274837587,Classic Seasonal,forecast
2022-11-13,5.956030957256569,-4.919352313342454,16.063678063637578,Classic Seasonal,forecast
